Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
50001.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infiltration
7937.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infiltration
443.0,6.0,689.0,3.0,0.0,77.0,0.0,46.0,0.0,25.66666667,23.45918441,0.0,0.0,0.0,0.0,111756.1684,4354.13643,344.5,468.8117959,676.0,13.0,689.0,344.5,468.8117959,676.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,4354.13643,0.0,0.0,46.0,30.75,21.68524844,470.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,25.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,77.0,0.0,0.0,256.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infiltration
3389.0,6.0,331779.0,5.0,2.0,150.0,1873.0,150.0,0.0,30.0,67.08203932,1873.0,0.0,936.5,1324.411001,6097.432327,21.09838175,55296.5,77993.4271,189273.0,17.0,331779.0,82944.75,85035.12225,189273.0,367.0,124478.0,124478.0,0.0,124478.0,124478.0,0.0,0.0,0.0,0.0,112.0,52.0,15.07027268,6.028109073,0.0,1873.0,252.875,656.7303072,431294.6964,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,289.0,30.0,936.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,150.0,2.0,1873.0,8192.0,63850.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infiltration
3389.0,6.0,1392063.0,8.0,7.0,1132.0,1581.0,661.0,0.0,141.5,222.79202270507812,1173.0,0.0,225.85714721679688,430.0986022949219,1948.906005859375,10.775374412536621,99433.0703125,251999.921875,968761.0,4.0,1392063.0,198866.140625,383766.34375,1067416.0,4.0,1329396.0,221566.0,366291.75,968761.0,62921.0,0.0,0.0,0.0,0.0,168.0,148.0,5.746866226196289,5.028508186340332,0.0,1173.0,169.5625,317.7627868652344,100973.1953125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180.86666870117188,141.5,225.85714721679688,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1132.0,7.0,1581.0,8192.0,62868.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infiltration
443.0,6.0,106.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18867.92453,106.0,0.0,106.0,106.0,106.0,106.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,18867.92453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,258.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infiltration
22.0,6.0,414117.0,22.0,22.0,1992.0,2665.0,640.0,0.0,90.5454559326172,138.1099395751953,976.0,0.0,121.13636016845705,258.6415710449219,11245.6142578125,106.25016784667967,9630.6279296875,23716.171875,109433.0,5.0,414075.0,19717.857421875,34476.1171875,109433.0,250.0,414109.0,19719.4765625,41526.81640625,146463.0,8.0,0.0,0.0,0.0,0.0,712.0,712.0,53.12508392333984,53.12508392333984,0.0,976.0,103.4888916015625,203.74969482421875,41513.9375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,105.84091186523438,90.5454559326172,121.13636016845705,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1992.0,22.0,2665.0,26883.0,230.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-BruteForce
22.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,241.0,230.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-BruteForce
22.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,241.0,230.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-BruteForce
22.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28125,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,142857.140625,142857.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,241.0,230.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-BruteForce
22.0,6.0,384699.0,22.0,22.0,1960.0,2665.0,640.0,0.0,89.09091186523438,137.95338439941406,976.0,0.0,121.13636016845705,258.6415710449219,12022.38671875,114.37513732910156,8946.48828125,15607.9287109375,62703.0,5.0,384659.0,18317.095703125,23617.599609375,78237.0,186.0,384692.0,18318.666015625,32394.666015625,142479.0,7.0,0.0,0.0,0.0,0.0,712.0,712.0,57.18756866455078,57.18756866455078,0.0,976.0,102.77777862548828,203.74659729003903,41512.67578125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,105.11363983154295,89.09091186523438,121.13636016845705,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1960.0,22.0,2665.0,26883.0,230.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-BruteForce
22.0,6.0,376220.0,22.0,22.0,1944.0,2665.0,640.0,0.0,88.36363983154297,137.86900329589844,976.0,0.0,121.13636016845703,258.6415710449219,12250.810546875,116.95285034179688,8749.302734375,27498.078125,170510.0,3.0,376167.0,17912.71484375,38552.13671875,170510.0,181.0,376212.0,17914.857421875,47826.7265625,208489.0,8.0,0.0,0.0,0.0,0.0,712.0,712.0,58.47642517089844,58.47642517089844,0.0,976.0,102.42222595214844,203.7440948486328,41511.66015625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,104.75,88.36363983154297,121.13636016845703,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1944.0,22.0,2665.0,26883.0,230.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-BruteForce
22.0,6.0,368853.0,25.0,20.0,1960.0,2665.0,640.0,0.0,78.4000015258789,132.38328552246094,976.0,0.0,133.25,268.771240234375,12538.8701171875,121.99982452392578,8383.0224609375,15715.6064453125,53659.0,7.0,368801.0,15366.7080078125,19082.87109375,53659.0,217.0,368826.0,19411.89453125,30258.59375,115166.0,14.0,0.0,0.0,0.0,0.0,808.0,648.0,67.77767944335938,54.22214126586914,0.0,976.0,100.5434799194336,202.03912353515625,40819.80859375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.77777862548828,78.4000015258789,133.25,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1960.0,20.0,2665.0,26883.0,230.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-BruteForce
500.0,17.0,89479687.0,6.0,0.0,3000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,33.52716064453125,0.0670543238520622,17895938.0,15345145.0,41990325.0,4000250.0,89479687.0,17895938.0,15345145.0,41990325.0,4000250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0670543238520622,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.3333129882812,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0,0.0,0.0,-1.0,-1.0,5.0,8.0,4000250.0,0.0,4000250.0,4000250.0,21369860.0,15281047.0,41990325.0,7200407.0,Web-BruteForce
80.0,6.0,56136672.0,153.0,104.0,54995.0,72494.0,646.0,0.0,359.4444580078125,271.41717529296875,1068.0,0.0,697.0576782226562,368.3031005859375,2271.046630859375,4.578112602233887,219283.875,412174.84375,1091894.0,7.0,56134946.0,369308.84375,480835.09375,1091894.0,269.0,56136665.0,545016.1875,553986.0,1145995.0,26.0,0.0,0.0,0.0,0.0,3072.0,2092.0,2.7254910469055176,1.85262143611908,0.0,1068.0,494.1434020996094,355.4543762207031,126347.8046875,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,496.066162109375,359.4444580078125,697.0576782226562,0.0,0.0,0.0,0.0,0.0,0.0,153.0,54995.0,104.0,72494.0,8192.0,1228.0,101.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-BruteForce
80.0,6.0,56010028.0,153.0,104.0,54995.0,72476.0,646.0,0.0,359.4444580078125,271.41717529296875,1068.0,0.0,696.8846435546875,368.1259765625,2275.8603515625,4.588464260101318,218789.171875,411468.4375,1144630.0,7.0,56008441.0,368476.59375,480068.875,1144630.0,409.0,56010021.0,543786.625,554405.25,1202651.0,26.0,0.0,0.0,0.0,0.0,3072.0,2092.0,2.7316536903381348,1.8568103313446045,0.0,1068.0,494.0736389160156,355.3408508300781,126267.109375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,495.99609375,359.4444580078125,696.8846435546875,0.0,0.0,0.0,0.0,0.0,0.0,153.0,54995.0,104.0,72476.0,8192.0,1228.0,101.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-BruteForce
80.0,6.0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22727.2734375,88.0,0.0,88.0,88.0,88.0,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,22727.2734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2047.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-BruteForce
500.0,17.0,89479716.0,6.0,0.0,3000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,33.52715301513672,0.06705430150032043,17895944.0,15345109.0,41990276.0,4000275.0,89479716.0,17895944.0,15345109.0,41990276.0,4000275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.06705430150032043,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.3333129882812,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0,0.0,0.0,-1.0,-1.0,5.0,8.0,4000275.0,0.0,4000275.0,4000275.0,21369860.0,15281006.0,41990276.0,7200471.0,Web-BruteForce
80.0,6.0,5007230.0,4.0,4.0,646.0,364.0,646.0,0.0,161.5,323.0,364.0,0.0,91.0,182.0,201.7083282470703,1.5976897478103638,715318.5625,1862801.875,4939411.0,17.0,67819.0,22606.333984375,38169.33984375,66680.0,389.0,5007204.0,1669068.0,2888074.5,5003929.0,1130.0,0.0,0.0,0.0,0.0,92.0,92.0,0.7988448739051819,0.7988448739051819,0.0,646.0,112.22222137451172,233.57748413085938,54558.4453125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,126.25,161.5,91.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,646.0,4.0,364.0,8192.0,221.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-BruteForce
500.0,17.0,89479832.0,6.0,0.0,3000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,33.52710723876953,0.0670542195439338,17895966.0,15345102.0,41990312.0,4000397.0,89479832.0,17895966.0,15345102.0,41990312.0,4000397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0670542195439338,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.3333129882812,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0,0.0,0.0,-1.0,-1.0,5.0,8.0,4000397.0,0.0,4000397.0,4000397.0,21369858.0,15281035.0,41990312.0,7200403.0,Web-BruteForce
80.0,6.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09375,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,90909.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2051.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-SQLi
80.0,6.0,5017356.0,5.0,3.0,566.0,1866.0,566.0,0.0,113.19999694824219,253.12289428710938,1866.0,0.0,622.0,1077.3355712890625,484.7174377441406,1.5944652557373047,716765.125,1890419.375,5003825.0,19.0,5017356.0,1254339.0,2499661.0,5003825.0,451.0,13120.0,6560.0,6185.77001953125,10934.0,2186.0,0.0,0.0,0.0,0.0,112.0,72.0,0.9965407848358154,0.5979244709014893,0.0,1866.0,270.22222900390625,627.0099487304688,393141.4375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,304.0,113.19999694824219,622.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,566.0,3.0,1866.0,8192.0,219.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-SQLi
80.0,6.0,5018682.0,5.0,5.0,445.0,3085.0,445.0,0.0,89.0,199.0100555419922,2920.0,0.0,617.0,1289.3970947265625,703.3719482421875,1.992555022239685,557631.3125,1645602.375,4945642.0,7.0,73040.0,18260.0,25350.76953125,55418.0,1609.0,5018675.0,1254668.75,2497997.0,5001651.0,844.0,0.0,0.0,0.0,0.0,112.0,112.0,0.9962775111198424,0.9962775111198424,0.0,2920.0,320.9090881347656,872.8597412109375,761884.0625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,353.0,89.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,445.0,5.0,3085.0,8192.0,219.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-SQLi
80.0,6.0,5010641.0,4.0,4.0,483.0,526.0,483.0,0.0,120.75,241.5,526.0,0.0,131.5,263.0,201.37144470214844,1.5966020822525024,715805.875,1865686.75,4946505.0,25.0,64136.0,21378.666015625,34012.1796875,60619.0,353.0,5010616.0,1670205.375,2888174.75,5005182.0,1913.0,0.0,0.0,0.0,0.0,92.0,92.0,0.7983010411262512,0.7983010411262512,0.0,526.0,112.11111450195312,222.72317504882812,49605.609375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,126.125,120.75,131.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,483.0,4.0,526.0,8192.0,219.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-SQLi
80.0,6.0,5007516.0,4.0,4.0,509.0,388.0,509.0,0.0,127.25,254.5,388.0,0.0,97.0,194.0,179.1307373046875,1.5975984334945679,715359.4375,1868967.625,4953559.0,16.0,53957.0,17985.666015625,30717.15234375,53454.0,48.0,5007480.0,1669160.0,2889070.25,5005171.0,483.0,0.0,0.0,0.0,0.0,92.0,92.0,0.7987992167472839,0.7987992167472839,0.0,509.0,99.66666412353516,200.0699920654297,40028.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,112.125,127.25,97.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,509.0,4.0,388.0,8192.0,219.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-SQLi
80.0,6.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09375,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,90909.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-SQLi
80.0,6.0,5009248.0,5.0,3.0,599.0,386.0,599.0,0.0,119.80000305175781,267.8809509277344,386.0,0.0,128.6666717529297,222.85720825195312,196.6363067626953,1.597046136856079,715606.875,1862157.25,4938239.0,22.0,5009248.0,1252312.0,2457485.0,4938239.0,444.0,6109.0,3054.5,101.11627197265625,3126.0,2983.0,0.0,0.0,0.0,0.0,112.0,72.0,0.998153805732727,0.5988922715187073,0.0,599.0,109.44444274902344,223.6051788330078,49999.27734375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,123.125,119.80000305175781,128.6666717529297,0.0,0.0,0.0,0.0,0.0,0.0,5.0,599.0,3.0,386.0,8192.0,220.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-SQLi
80.0,6.0,345.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8695.65234375,172.5,231.2239227294922,336.0,9.0,345.0,172.5,231.2239227294922,336.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,8695.65234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2053.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-XSS
80.0,6.0,134.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14925.373046875,134.0,0.0,134.0,134.0,134.0,134.0,0.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,14925.373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2053.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-XSS
80.0,6.0,60530493.0,203.0,104.0,56330.0,189985.0,680.0,0.0,277.4876708984375,292.8687744140625,1935.0,0.0,1826.77880859375,320.4125671386719,4069.271240234375,5.071824073791504,197812.0625,370676.3125,1136594.0,18.0,60528189.0,299644.5,421701.0625,1136594.0,304.0,60530469.0,587674.4375,427303.59375,1139285.0,48.0,0.0,0.0,0.0,0.0,4072.0,2092.0,3.3536815643310547,1.7181422710418701,0.0,1935.0,799.7239990234375,794.1312255859375,630644.375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,802.3289794921875,277.4876708984375,1826.77880859375,0.0,0.0,0.0,0.0,0.0,0.0,203.0,56330.0,104.0,189985.0,8192.0,1284.0,101.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-XSS
80.0,6.0,264.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11363.63671875,132.0,178.19090270996094,258.0,6.0,264.0,132.0,178.19090270996094,258.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11363.63671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2053.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-XSS
80.0,6.0,114.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17543.859375,114.0,0.0,114.0,114.0,114.0,114.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,17543.859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2053.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-XSS
80.0,6.0,57007271.0,203.0,104.0,56083.0,189889.0,680.0,0.0,276.2709350585937,291.698974609375,1935.0,0.0,1825.855712890625,320.3460693359375,4314.748046875,5.38527774810791,186298.265625,364930.71875,1121572.0,18.0,57005103.0,282203.46875,418191.625,1121572.0,75.0,57007244.0,553468.375,442723.90625,1124156.0,43.0,0.0,0.0,0.0,0.0,4072.0,2092.0,3.5609493255615234,1.8243286609649656,0.0,1935.0,798.6104125976562,793.9635620117188,630378.1875,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,801.2117309570312,276.2709350585937,1825.855712890625,0.0,0.0,0.0,0.0,0.0,0.0,203.0,56083.0,104.0,189889.0,8192.0,1281.0,101.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-XSS
80.0,6.0,56480676.0,203.0,104.0,56330.0,190010.0,680.0,0.0,277.4876708984375,292.8687744140625,1934.0,0.0,1827.019287109375,320.46661376953125,4361.49169921875,5.435487270355225,184577.375,363280.625,1015030.0,19.0,56478468.0,279596.375,416606.5625,1015030.0,378.0,56480651.0,548355.8125,442808.03125,1017634.0,33.0,0.0,0.0,0.0,0.0,4072.0,2092.0,3.594149589538574,1.8413376808166504,0.0,1934.0,799.80517578125,794.2438354492188,630823.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,802.410400390625,277.4876708984375,1827.019287109375,0.0,0.0,0.0,0.0,0.0,0.0,203.0,56330.0,104.0,190010.0,8192.0,1284.0,101.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web-XSS
